date,sunrise_setting_min,daylight_min,sunrise_rack_mm,daylight_rack_mm,carrier_output_rack_mm,expected_sunset_angle_deg,actual_sunset_angle_deg,time_kinematic_error_deg,sunrise_azimuth_deg,sunset_azimuth_deg,azimuth_mirror_error_deg
2025-08-24,495.000000000,809.368605186,64.795348480,34.605769496,49.700558988,292.184302593,292.184302593,0.000000000,74.309081402,285.690918598,0.265411612
2025-08-25,495.000000000,806.722029585,64.795348480,34.259333559,49.527341020,290.861014792,290.861014792,0.000000000,74.782377395,285.217622605,0.266417990
2025-08-26,495.000000000,804.063625592,64.795348480,33.911349291,49.353348885,289.531812796,289.531812796,0.000000000,75.258997306,284.741002694,0.267339614
2025-08-27,495.000000000,801.393993477,64.795348480,33.561895264,49.178621872,288.196996739,288.196996739,0.000000000,75.738818249,284.261181751,0.268178716
2025-08-28,495.000000000,798.713716590,64.795348480,33.211047840,49.003198160,286.856858295,286.856858295,0.000000000,76.221719324,283.778280676,0.268935500
2025-08-29,495.000000000,796.023365417,64.795348480,32.858881695,48.827115088,285.511682709,285.511682709,0.000000000,76.707579462,283.292420538,0.269612067
2025-08-30,495.000000000,793.323470938,64.795348480,32.505466334,48.650407407,284.161735469,284.161735469,0.000000000,77.196280602,282.803719398,0.270209698
2025-08-31,495.000000000,790.614555087,64.795348480,32.150870078,48.473109279,282.807277544,282.807277544,0.000000000,77.687705278,282.312294722,0.270730370
2025-09-01,495.000000000,787.897125343,64.795348480,31.795159356,48.295253918,281.448562671,281.448562671,0.000000000,78.181737191,281.818262809,0.271176053
2025-09-02,495.000000000,785.171661726,64.795348480,31.438397003,48.116872742,280.085830863,280.085830863,0.000000000,78.678262460,281.321737540,0.271548302
2025-09-03,495.000000000,782.438614041,64.795348480,31.080641898,47.937995189,278.719307021,278.719307021,0.000000000,79.177169682,280.822830318,0.271850354
2025-09-04,495.000000000,779.698418504,64.795348480,30.721951141,47.758649811,277.349209252,277.349209252,0.000000000,79.678350330,280.321649670,0.272082816
2025-09-05,495.000000000,776.951475242,64.795348480,30.362377109,47.578862795,275.975737621,275.975737621,0.000000000,80.181698792,279.818301208,0.272249153
2025-09-06,495.000000000,774.198172757,64.795348480,30.001970656,47.398659568,274.599086379,274.599086379,0.000000000,80.687111966,279.312888034,0.272352073
2025-09-07,495.000000000,771.438839913,64.795348480,29.640774832,47.218061656,273.219419957,273.219419957,0.000000000,81.194492993,278.805507007,0.272394773
2025-09-08,495.000000000,768.673798512,64.795348480,29.278831759,47.037090119,271.836899256,271.836899256,0.000000000,81.703747333,278.296252667,0.272379962
2025-09-09,495.000000000,765.903339573,64.795348480,28.916179531,46.855764006,270.451669787,270.451669787,0.000000000,82.214784458,277.785215542,0.272308915
2025-09-10,495.000000000,763.127735310,64.795348480,28.552853783,46.674101132,269.063867655,269.063867655,0.000000000,82.727515549,277.272484451,0.272180960
2025-09-11,495.000000000,760.347259352,64.795348480,28.188890331,46.492119406,267.673629676,267.673629676,0.000000000,83.241849833,276.758150167,0.271996230
2025-09-12,495.000000000,757.562204374,64.795348480,27.824327487,46.309837984,266.281102187,266.281102187,0.000000000,83.757692707,276.242307293,0.271753268
2025-09-13,495.000000000,754.772873495,64.795348480,27.459204929,46.127276705,264.886436748,264.886436748,0.000000000,84.274945709,275.725054291,0.271449569
2025-09-14,495.000000000,751.979592338,64.795348480,27.093565281,45.944456880,263.489796169,263.489796169,0.000000000,84.793505000,275.206495000,0.271083336
2025-09-15,495.000000000,749.182699793,64.795348480,26.727452902,45.761400691,262.091349896,262.091349897,0.000000000,85.313263049,274.686736951,0.270652815
2025-09-16,495.000000000,746.382554343,64.795348480,26.360914720,45.578131600,260.691277172,260.691277172,0.000000000,85.834107262,274.165892738,0.270159066
2025-09-17,495.000000000,743.579513154,64.795348480,25.993997487,45.394672983,259.289756577,259.289756577,0.000000000,86.355925031,273.644074969,0.269600490
2025-09-18,495.000000000,740.773934928,64.795348480,25.626748156,45.211048318,257.886967464,257.886967464,0.000000000,86.878601230,273.121398770,0.268978819
2025-09-19,495.000000000,737.966187553,64.795348480,25.259214884,45.027281682,256.483093777,256.483093777,0.000000000,87.402020087,272.597979913,0.268294463
2025-09-20,495.000000000,735.156637387,64.795348480,24.891445627,44.843397054,255.078318694,255.078318694,0.000000000,87.926065933,272.073934067,0.267547401
2025-09-21,495.000000000,732.345647028,64.795348480,24.523487849,44.659418165,253.672823514,253.672823514,0.000000000,88.450622663,271.549377337,0.266739491
2025-09-22,495.000000000,729.533582236,64.795348480,24.155389429,44.475368955,252.266791118,252.266791118,0.000000000,88.975574894,271.024425106,0.265870653
2025-09-23,495.000000000,726.720801181,64.795348480,23.787197250,44.291272865,250.860400590,250.860400591,0.000000000,89.500806934,270.499193066,0.264942145
2025-09-24,495.000000000,723.907655956,64.795348480,23.418957401,44.107152941,249.453827978,249.453827978,0.000000000,90.026203934,269.973796066,0.263954808
2025-09-25,495.000000000,721.094516751,64.795348480,23.050718340,43.923033410,248.047258375,248.047258376,0.000000000,90.551649402,269.448350598,0.262909503
2025-09-26,495.000000000,718.281730753,64.795348480,22.682525514,43.738936997,246.640865376,246.640865376,0.000000000,91.077028051,268.922971949,0.261807917
2025-09-27,495.000000000,715.469660761,64.795348480,22.314426413,43.554887447,245.234830380,245.234830380,0.000000000,91.602224970,268.397775030,0.260649181
2025-09-28,495.000000000,712.658666730,64.795348480,21.946468155,43.370908317,243.829333365,243.829333365,0.000000000,92.127124205,267.872875795,0.259434581
2025-09-29,495.000000000,709.849106179,64.795348480,21.578697538,43.187023009,242.424553090,242.424553090,0.000000000,92.651610187,267.348389813,0.258165421
2025-09-30,495.000000000,707.041341686,64.795348480,21.211162026,43.003255253,241.020670843,241.020670843,0.000000000,93.175567631,266.824432369,0.256842824
2025-10-01,495.000000000,704.235723280,64.795348480,20.843907435,42.819627958,239.617861640,239.617861640,0.000000000,93.698882865,266.301117135,0.255468118
2025-10-02,495.000000000,701.432624559,64.795348480,20.476982671,42.636165575,238.216312280,238.216312280,0.000000000,94.221441096,265.778558904,0.254042077
2025-10-03,495.000000000,698.632385417,64.795348480,20.110432224,42.452890352,236.816192709,236.816192709,0.000000000,94.743131181,265.256868819,0.252566651
2025-10-04,495.000000000,695.835365446,64.795348480,19.744303166,42.269825823,235.417682723,235.417682723,0.000000000,95.263842078,264.736157922,0.251043549
2025-10-05,495.000000000,693.041888462,64.795348480,19.378637884,42.086993182,234.020944231,234.020944231,0.000000000,95.783466890,264.216533110,0.249475898
2025-10-06,495.000000000,690.252284335,64.795348480,19.013479558,41.904414019,232.626142168,232.626142168,0.000000000,96.301900682,263.698099318,0.247865575
2025-10-07,495.000000000,687.466862384,64.795348480,18.648868677,41.722108579,231.233431192,231.233431192,0.000000000,96.819042618,263.180957382,0.246212962
2025-10-08,495.000000000,684.685938027,64.795348480,18.284846530,41.540097505,229.842969014,229.842969014,0.000000000,97.334791200,262.665208800,0.244519273
2025-10-09,495.000000000,681.909844125,64.795348480,17.921456688,41.358402584,228.454922062,228.454922062,0.000000000,97.849043882,262.150956118,0.242782953
2025-10-10,495.000000000,679.138937586,64.795348480,17.558745870,41.177047175,227.069468793,227.069468793,0.000000000,98.361694224,261.638305776,0.241001926
2025-10-11,495.000000000,676.373628569,64.795348480,17.196767766,40.996058123,225.686814284,225.686814284,0.000000000,98.872628023,261.127371977,0.239173957
2025-10-12,495.000000000,673.614343638,64.795348480,16.835578213,40.815463347,224.307171819,224.307171819,0.000000000,99.381726261,260.618273739,0.237297957
2025-10-13,495.000000000,670.861571783,64.795348480,16.475241220,40.635294850,222.930785892,222.930785892,0.000000000,99.888863348,260.111136652,0.235370783
2025-10-14,495.000000000,668.115822376,64.795348480,16.115823463,40.455585972,221.557911188,221.557911188,0.000000000,100.393908777,259.606091223,0.233392444
2025-10-15,495.000000000,665.377637325,64.795348480,15.757395878,40.276372179,220.188818663,220.188818663,0.000000000,100.896728218,259.103271782,0.231363286
2025-10-16,495.000000000,662.647575811,64.795348480,15.400031662,40.097690071,218.823787906,218.823787906,0.000000000,101.397186398,258.602813602,0.229281660
2025-10-17,495.000000000,659.926231770,64.795348480,15.043808560,39.919578520,217.463115885,217.463115885,0.000000000,101.895144024,258.104855976,0.227147568
2025-10-18,495.000000000,657.214217563,64.795348480,14.688806730,39.742077605,216.107108782,216.107108782,0.000000000,102.390459803,257.609540197,0.224961980
2025-10-19,495.000000000,654.512170161,64.795348480,14.335109552,39.565229016,214.756085081,214.756085081,0.000000000,102.882990497,257.117009503,0.222726201
2025-10-20,495.000000000,651.820746215,64.795348480,13.982802982,39.389075731,213.410373107,213.410373107,0.000000000,103.372593542,256.627406458,0.220438283
2025-10-21,495.000000000,649.140625770,64.795348480,13.631976036,39.213662258,212.070312885,212.070312885,0.000000000,103.859122851,256.140877149,0.218099718
2025-10-22,495.000000000,646.472509229,64.795348480,13.282720397,39.039034439,210.736254615,210.736254615,0.000000000,104.342431545,255.657568455,0.215711551
2025-10-23,495.000000000,643.817114616,64.795348480,12.935130055,38.865239268,209.408557308,209.408557308,0.000000000,104.822372453,255.177627547,0.213273711
2025-10-24,495.000000000,641.175189921,64.795348480,12.589302921,38.692325701,208.087594960,208.087594961,0.000000000,105.298795816,254.701204184,0.210786508
2025-10-25,495.000000000,638.547491048,64.795348480,12.245337943,38.520343212,206.773745524,206.773745524,0.000000000,105.771552402,254.228447598,0.208249712
2025-10-26,495.000000000,635.934820608,64.795348480,11.903340182,38.349344331,205.467410304,205.467410304,0.000000000,106.240488777,253.759511223,0.205664759
2025-10-27,495.000000000,633.337978598,64.795348480,11.563414358,38.179381419,204.168989299,204.168989299,0.000000000,106.705453063,253.294546937,0.203031554
2025-10-28,495.000000000,630.757815142,64.795348480,11.225671752,38.010510116,202.878907571,202.878907571,0.000000000,107.166289795,252.833710205,0.200351127
2025-10-29,495.000000000,628.195172053,64.795348480,10.890222556,37.842785518,201.597586027,201.597586027,0.000000000,107.622846090,252.377153910,0.197622747
2025-10-30,495.000000000,625.650931004,64.795348480,10.557182181,37.676265331,200.325465502,200.325465502,0.000000000,108.074965163,251.925034837,0.194850087
2025-10-31,495.000000000,623.125988763,64.795348480,10.226668015,37.511008247,199.062994381,199.062994381,0.000000000,108.522493000,251.477507000,0.192031751
2025-11-01,495.000000000,620.621244426,64.795348480,9.898797748,37.347073114,197.810622213,197.810622213,0.000000000,108.965275527,251.034724473,0.189170560
2025-11-02,495.000000000,618.137625597,64.795348480,9.573692803,37.184520642,196.568812798,196.568812799,0.000000000,109.403158892,250.596841108,0.186268376
2025-11-03,495.000000000,615.676037811,64.795348480,9.251471715,37.023410098,195.338018906,195.338018906,0.000000000,109.835994508,250.164005492,0.183326223
2025-11-04,495.000000000,613.237405019,64.795348480,8.932255429,36.863801955,194.118702510,194.118702510,0.000000000,110.263634014,249.736365986,0.180346924
2025-11-05,495.000000000,610.822650754,64.795348480,8.616164835,36.705756658,192.911325377,192.911325377,0.000000000,110.685932420,249.314067580,0.177329949
2025-11-06,495.000000000,608.432732695,64.795348480,8.303325293,36.549336887,191.716366348,191.716366348,0.000000000,111.102741742,248.897258258,0.174275964
2025-11-07,495.000000000,606.068643950,64.795348480,7.993866800,36.394607640,190.534321975,190.534321975,0.000000000,111.513911609,248.486088391,0.171182812
2025-11-08,495.000000000,603.731425302,64.795348480,7.687925594,36.241637037,189.365712651,189.365712651,0.000000000,111.919285699,248.080714301,0.168048402
2025-11-09,495.000000000,601.422181620,64.795348480,7.385646303,36.090497392,188.211090810,188.211090810,0.000000000,112.318700091,247.681299909,0.164871491
2025-11-10,495.000000000,599.142052234,64.795348480,7.087178065,35.941263272,187.071026117,187.071026117,0.000000000,112.711986805,247.288013195,0.161650451
2025-11-11,495.000000000,596.892217150,64.795348480,6.792675341,35.794011910,185.946108575,185.946108575,0.000000000,113.098973525,246.901026475,0.158385086
2025-11-12,495.000000000,594.673900654,64.795348480,6.502298390,35.648823435,184.836950327,184.836950327,0.000000000,113.479484036,246.520515964,0.155076042
2025-11-13,495.000000000,592.488334136,64.795348480,6.216208402,35.505778441,183.744167068,183.744167068,0.000000000,113.853343384,246.146656616,0.151722432
2025-11-14,495.000000000,590.336784512,64.795348480,5.934571215,35.364959848,182.668392256,182.668392256,0.000000000,114.220373833,245.779626167,0.148325639
2025-11-15,495.000000000,588.220526788,64.795348480,5.657553727,35.226451104,181.610263394,181.610263394,0.000000000,114.580398706,245.419601294,0.144885755
2025-11-16,495.000000000,586.140872784,64.795348480,5.385327654,35.090338067,180.570436392,180.570436392,0.000000000,114.933239225,245.066760775,0.141404369
2025-11-17,495.000000000,584.099130135,64.795348480,5.118064166,34.956706323,179.549565067,179.549565067,0.000000000,115.278719967,244.721280033,0.137880075
2025-11-18,495.000000000,582.096629637,64.795348480,4.855937464,34.825642972,178.548314818,178.548314818,0.000000000,115.616662986,244.383337014,0.134316392
2025-11-19,495.000000000,580.134715216,64.795348480,4.599123467,34.697235974,177.567357608,177.567357608,0.000000000,115.946892852,244.053107148,0.130712792
2025-11-20,495.000000000,578.214726850,64.795348480,4.347797578,34.571573029,176.607363425,176.607363425,0.000000000,116.269236050,243.730763950,0.127069223
2025-11-21,495.000000000,576.338022030,64.795348480,4.102137491,34.448742986,175.669011015,175.669011015,0.000000000,116.583518092,243.416481908,0.123388568
2025-11-22,495.000000000,574.505955184,64.795348480,3.862320502,34.328834491,174.752977592,174.752977592,0.000000000,116.889567916,243.110432084,0.119670001
2025-11-23,495.000000000,572.719887400,64.795348480,3.628524776,34.211936628,173.859943700,173.859943700,0.000000000,117.187215031,242.812784969,0.115914255
2025-11-24,495.000000000,570.981168643,64.795348480,3.400927023,34.098137751,172.990584322,172.990584322,0.000000000,117.476290887,242.523709113,0.112123624
2025-11-25,495.000000000,569.291160901,64.795348480,3.179705526,33.987527003,172.145580451,172.145580451,0.000000000,117.756629144,242.243370856,0.108297505
2025-11-26,495.000000000,567.651207342,64.795348480,2.965036108,33.880192294,171.325603671,171.325603671,0.000000000,118.028065681,241.971934319,0.104438525
2025-11-27,495.000000000,566.062643087,64.795348480,2.757093533,33.776221007,170.531321543,170.531321544,0.000000000,118.290440559,241.709559441,0.100546704
2025-11-28,495.000000000,564.526779090,64.795348480,2.556049406,33.675698943,169.763389545,169.763389545,0.000000000,118.543597416,241.456402584,0.096623643
2025-11-29,495.000000000,563.044903121,64.795348480,2.362072295,33.578710388,169.022451561,169.022451561,0.000000000,118.787384291,241.212615709,0.092671579
2025-11-30,495.000000000,561.618281879,64.795348480,2.175328011,33.485338246,168.309140940,168.309140940,0.000000000,119.021653804,240.978346196,0.088692789
2025-12-01,495.000000000,560.248130069,64.795348480,1.995975559,33.395662019,167.624065035,167.624065035,0.000000000,119.246266659,240.753733341,0.084688771
2025-12-02,495.000000000,558.935617178,64.795348480,1.824168023,33.309758252,166.967808589,166.967808589,0.000000000,119.461090089,240.538909911,0.080661819
2025-12-03,495.000000000,557.681859406,64.795348480,1.660051514,33.227699997,166.340929703,166.340929703,0.000000000,119.665998405,240.334001595,0.076614595
2025-12-04,495.000000000,556.487953338,64.795348480,1.503769575,33.149559028,165.743976669,165.743976669,0.000000000,119.860871316,240.139128684,0.072545426
2025-12-05,495.000000000,555.354954462,64.795348480,1.355460369,33.075404425,165.177477231,165.177477231,0.000000000,120.045590778,239.954409222,0.068455508
2025-12-06,495.000000000,554.283922240,64.795348480,1.215262579,33.005305530,164.641961120,164.641961120,0.000000000,120.220038835,239.779961165,0.064344114
2025-12-07,495.000000000,553.275896586,64.795348480,1.083312330,32.939330405,164.137948293,164.137948293,0.000000000,120.384098579,239.615901421,0.060209698
2025-12-08,495.000000000,552.331902805,64.795348480,0.959743833,32.877546157,163.665951403,163.665951403,0.000000000,120.537653412,239.462346588,0.056051675
2025-12-09,495.000000000,551.452929176,64.795348480,0.844686454,32.820017467,163.226464588,163.226464588,0.000000000,120.680588762,239.319411238,0.051872455
2025-12-10,495.000000000,550.639908678,64.795348480,0.738262320,32.766805400,162.819954339,162.819954339,0.000000000,120.812797850,239.187202150,0.047671295
2025-12-11,495.000000000,549.893722517,64.795348480,0.640586780,32.717967630,162.446861259,162.446861259,0.000000000,120.934178708,239.065821292,0.043450538
2025-12-12,495.000000000,549.215184347,64.795348480,0.551766341,32.673557411,162.107592174,162.107592174,0.000000000,121.044637142,238.955362858,0.039212755
2025-12-13,495.000000000,548.605039824,64.795348480,0.471898609,32.633623545,161.802519912,161.802519912,0.000000000,121.144088176,238.855911824,0.034958538
2025-12-14,495.000000000,548.063969870,64.795348480,0.401072718,32.598210599,161.531984935,161.531984935,0.000000000,121.232453722,238.767546278,0.030689609
2025-12-15,495.000000000,547.592577112,64.795348480,0.339367550,32.567358015,161.296288556,161.296288556,-0.000000000,121.309664789,238.690335211,0.026407742
2025-12-16,495.000000000,547.191401848,64.795348480,0.286853831,32.541101156,161.095700924,161.095700924,0.000000000,121.375659221,238.624340779,0.022115669
2025-12-17,495.000000000,546.860904370,64.795348480,0.243591812,32.519470146,160.930452185,160.930452185,0.000000000,121.430384978,238.569615022,0.017814061
2025-12-18,495.000000000,546.601459944,64.795348480,0.209630616,32.502489548,160.800729972,160.800729972,0.000000000,121.473799023,238.526200977,0.013504057
2025-12-19,495.000000000,546.413373901,64.795348480,0.185010211,32.490179346,160.706686950,160.706686951,0.000000000,121.505865599,238.494134401,0.009188573
2025-12-20,495.000000000,546.296878123,64.795348480,0.169760949,32.482554715,160.648439062,160.648439062,0.000000000,121.526557803,238.473442197,0.004868617
2025-12-21,495.000000000,546.252108635,64.795348480,0.163900637,32.479624559,160.626054318,160.626054318,0.000000000,121.535858737,238.464141263,0.000545432
2025-12-22,495.000000000,546.279148167,64.795348480,0.167440104,32.481394292,160.639574084,160.639574084,0.000000000,121.533757477,238.466242523,-0.003779020
2025-12-23,495.000000000,546.377988405,64.795348480,0.180378260,32.487863370,160.688994202,160.688994202,0.000000000,121.520253697,238.479746303,-0.008104465
2025-12-24,495.000000000,546.548537596,64.795348480,0.202703097,32.499025789,160.774268798,160.774268798,0.000000000,121.495354006,238.504645994,-0.012427210
2025-12-25,495.000000000,546.790646847,64.795348480,0.234395124,32.514871802,160.895323424,160.895323424,0.000000000,121.459074155,238.540925845,-0.016747305
2025-12-26,495.000000000,547.104071243,64.795348480,0.275422282,32.535385381,161.052035621,161.052035621,0.000000000,121.411439385,238.588560615,-0.021063904
2025-12-27,495.000000000,547.488498957,64.795348480,0.325743752,32.560546116,161.244249479,161.244249479,0.000000000,121.352481563,238.647518437,-0.025373037
2025-12-28,495.000000000,547.943529747,64.795348480,0.385307143,32.590327812,161.471764873,161.471764873,0.000000000,121.282243794,238.717756206,-0.029673725
2025-12-29,495.000000000,548.468694894,64.795348480,0.454051100,32.624699790,161.734347447,161.734347447,0.000000000,121.200777380,238.799222620,-0.033964537
2025-12-30,495.000000000,549.063433485,64.795348480,0.531902199,32.663625340,162.031716743,162.031716743,0.000000000,121.108143601,238.891856399,-0.038243361
2025-12-31,495.000000000,549.727112796,64.795348480,0.618777618,32.707063049,162.363556398,162.363556398,0.000000000,121.004411524,238.995588476,-0.042507442
2025-01-01,510.000000000,550.641386243,66.758843889,0.738455732,33.748649811,170.320693121,170.320693121,0.000000000,120.861259153,239.138740847,-0.047817485
2025-01-02,510.000000000,551.457691704,66.758843889,0.845309867,33.802076878,170.728845852,170.728845852,0.000000000,120.732830223,239.267169777,-0.052065529
2025-01-03,510.000000000,552.340713901,66.758843889,0.960897203,33.859870546,171.170356951,171.170356950,-0.000000000,120.593526331,239.406473669,-0.056299094
2025-01-04,510.000000000,553.289585280,66.758843889,1.085104176,33.921974032,171.644792640,171.644792640,0.000000000,120.443440488,239.556559512,-0.060514908
2025-01-05,510.000000000,554.303391178,66.758843889,1.217811057,33.988327473,172.151695589,172.151695589,0.000000000,120.282673661,239.717326339,-0.064712148
2025-01-06,510.000000000,555.381147705,66.758843889,1.358889057,34.058866473,172.690573852,172.690573852,0.000000000,120.111334683,239.888665317,-0.068888915
2025-01-07,510.000000000,556.521824459,66.758843889,1.508203295,34.133523592,173.260912230,173.260912230,0.000000000,119.929538748,240.070461252,-0.073042525
2025-01-08,510.000000000,557.724317975,66.758843889,1.665609328,34.212226608,173.862158987,173.862158987,0.000000000,119.737410719,240.262589281,-0.077172341
2025-01-09,510.000000000,558.987490321,66.758843889,1.830958201,34.294901045,174.493745160,174.493745160,-0.000000000,119.535079977,240.464920023,-0.081276129
2025-01-10,510.000000000,560.310177059,66.758843889,2.004097491,34.381470690,175.155088530,175.155088530,0.000000000,119.322680411,240.677319589,-0.085353281
2025-01-11,510.000000000,561.691159015,66.758843889,2.184867606,34.471855747,175.845579508,175.845579508,0.000000000,119.100351941,240.899648059,-0.089404423
2025-01-12,510.000000000,563.129228653,66.758843889,2.373110481,34.565977185,176.564614327,176.564614327,0.000000000,118.868233385,241.131766615,-0.093429033
2025-01-13,510.000000000,564.623164396,66.758843889,2.568666213,34.663755051,177.311582198,177.311582198,0.000000000,118.626464805,241.373535195,-0.097427529
2025-01-14,510.000000000,566.171740617,66.758843889,2.771374366,34.765109127,178.085870309,178.085870309,0.000000000,118.375186940,241.624813060,-0.101400713
2025-01-15,510.000000000,567.773724259,66.758843889,2.981073534,34.869958712,178.886862130,178.886862130,0.000000000,118.114540927,241.885459073,-0.105348245
2025-01-16,510.000000000,569.427876263,66.758843889,3.197601525,34.978222707,179.713938132,179.713938132,0.000000000,117.844669257,242.155330743,-0.109269736
2025-01-17,510.000000000,571.132946436,66.758843889,3.420794689,35.089819289,180.566473218,180.566473218,0.000000000,117.565716160,242.434283840,-0.113163184
2025-01-18,510.000000000,572.887655990,66.758843889,3.650485633,35.204664761,181.443827995,181.443827995,0.000000000,117.277831679,242.722168321,-0.117029236
2025-01-19,510.000000000,574.690732572,66.758843889,3.886507805,35.322675847,182.345366286,182.345366286,0.000000000,116.981165708,243.018834292,-0.120864980
2025-01-20,510.000000000,576.540866637,66.758843889,4.128689788,35.443766838,183.270433318,183.270433318,0.000000000,116.675875258,243.324124742,-0.124670393
2025-01-21,510.000000000,578.436755765,66.758843889,4.376861095,35.567852492,184.218377883,184.218377883,0.000000000,116.362117886,243.637882114,-0.128442882
2025-01-22,510.000000000,580.377083904,66.758843889,4.630849454,35.694846671,185.188541952,185.188541952,0.000000000,116.040055176,243.959944824,-0.132180516
2025-01-23,510.000000000,582.360515811,66.758843889,4.890480084,35.824661986,186.180257905,186.180257905,0.000000000,115.709854070,244.290145930,-0.135883917
2025-01-24,510.000000000,584.385732987,66.758843889,5.155580392,35.957212140,187.192866493,187.192866493,0.000000000,115.371680984,244.628319016,-0.139550263
2025-01-25,510.000000000,586.451389185,66.758843889,5.425974156,36.092409022,188.225694593,188.225694593,0.000000000,115.025707215,244.974292785,-0.143177077
2025-01-26,510.000000000,588.556150224,66.758843889,5.701486732,36.230165310,189.278075112,189.278075112,0.000000000,114.672107716,245.327892284,-0.146765140
2025-01-27,510.000000000,590.698678556,66.758843889,5.981943035,36.370393462,190.349339278,190.349339278,0.000000000,114.311057857,245.688942143,-0.150311330
2025-01-28,510.000000000,592.877632433,66.758843889,6.267167430,36.513005659,191.438816217,191.438816217,0.000000000,113.942737315,246.057262685,-0.153814778
2025-01-29,510.000000000,595.091705483,66.758843889,6.556988915,36.657916402,192.545852742,192.545852742,0.000000000,113.567324493,246.432675507,-0.157274784
2025-01-30,510.000000000,597.339589286,66.758843889,6.851236216,36.805040053,193.669794643,193.669794643,0.000000000,113.184999916,246.815000084,-0.160691325
2025-01-31,510.000000000,599.620023134,66.758843889,7.149744309,36.954294099,194.810011567,194.810011567,0.000000000,112.795941129,247.204058871,-0.164063572
2025-02-01,510.000000000,601.931747946,66.758843889,7.452348379,37.105596134,195.965873973,195.965873973,0.000000000,112.400327013,247.599672987,-0.167391611
2025-02-02,510.000000000,604.273560165,66.758843889,7.758890882,37.258867385,197.136780083,197.136780083,0.000000000,111.998333208,248.001666792,-0.170674058
2025-02-03,510.000000000,606.644246060,66.758843889,8.069212940,37.414028414,198.322123030,198.322123030,-0.000000000,111.590138122,248.409861878,-0.173910611
2025-02-04,510.000000000,609.042628977,66.758843889,8.383160530,37.571002209,199.521314489,199.521314488,-0.000000000,111.175918825,248.824081175,-0.177100375
2025-02-05,510.000000000,611.467544851,66.758843889,8.700581275,37.729712582,200.733772425,200.733772425,0.000000000,110.755852901,249.244147099,-0.180242616
2025-02-06,510.000000000,613.917881083,66.758843889,9.021329538,37.890086713,201.958940541,201.958940541,0.000000000,110.330114833,249.669885167,-0.183337214
2025-02-07,510.000000000,616.392532169,66.758843889,9.345260608,38.052052248,203.196266084,203.196266084,0.000000000,109.898878849,250.101121151,-0.186384756
2025-02-08,510.000000000,618.890452410,66.758843889,9.672237603,38.215540746,204.445226205,204.445226205,0.000000000,109.462314023,250.537685977,-0.189386691
2025-02-09,510.000000000,621.410636610,66.758843889,10.002128943,38.380486416,205.705318305,205.705318305,0.000000000,109.020584572,250.979415428,-0.192343444
2025-02-10,510.000000000,623.952127656,66.758843889,10.334809343,38.546826616,206.976063828,206.976063828,0.000000000,108.573850442,251.426149558,-0.195257437
2025-02-11,510.000000000,626.514001951,66.758843889,10.670157904,38.714500896,208.257000975,208.257000975,0.000000000,108.122266749,251.877733251,-0.198129103
2025-02-12,510.000000000,629.095386736,66.758843889,11.008060382,38.883452135,209.547693368,209.547693368,0.000000000,107.665983616,252.334016384,-0.200958626
2025-02-13,510.000000000,631.695441814,66.758843889,11.348406796,39.053625342,210.847720907,210.847720907,0.000000000,107.205148393,252.794851607,-0.203746472
2025-02-14,510.000000000,634.313337783,66.758843889,11.691088577,39.224966233,212.156668891,212.156668891,0.000000000,106.739907548,253.260092452,-0.206492543
2025-02-15,510.000000000,636.948289149,66.758843889,12.036002904,39.397423396,213.474144574,213.474144574,0.000000000,106.270404319,253.729595681,-0.209195716
2025-02-16,510.000000000,639.599520759,66.758843889,12.383048310,39.570946100,214.799760379,214.799760380,0.000000000,105.796782899,254.203217101,-0.211856534
2025-02-17,510.000000000,642.266273809,66.758843889,12.732125468,39.745484679,216.133136905,216.133136905,0.000000000,105.319185753,254.680814247,-0.214472046
2025-02-18,510.000000000,644.947805027,66.758843889,13.083137084,39.920990486,217.473902513,217.473902513,0.000000000,104.837757481,255.162242519,-0.217043636
2025-02-19,510.000000000,647.643389573,66.758843889,13.435988276,40.097416082,218.821694787,218.821694787,0.000000000,104.352640600,255.647359400,-0.219568444
2025-02-20,510.000000000,650.352308587,66.758843889,13.790584946,40.274714417,220.176154294,220.176154294,0.000000000,103.863979775,256.136020225,-0.222046506
2025-02-21,510.000000000,653.073874155,66.758843889,14.146837045,40.452840467,221.536937077,221.536937077,0.000000000,103.371917495,256.628082505,-0.224475583
2025-02-22,510.000000000,655.807381385,66.758843889,14.504652305,40.631748097,222.903690693,222.903690693,0.000000000,102.876599841,257.123400159,-0.226855121
2025-02-23,510.000000000,658.552159728,66.758843889,14.863942950,40.811393419,224.276079864,224.276079864,0.000000000,102.378171409,257.621828591,-0.229183573
2025-02-24,510.000000000,661.307530597,66.758843889,15.224620153,40.991732021,225.653765299,225.653765299,0.000000000,101.876778787,258.123221213,-0.231458878
2025-02-25,510.000000000,664.072817776,66.758843889,15.586595399,41.172719644,227.036408888,227.036408888,0.000000000,101.372570515,258.627429485,-0.233680373
2025-02-26,510.000000000,666.847372483,66.758843889,15.949783760,41.354313825,228.423686242,228.423686242,0.000000000,100.865694129,259.134305871,-0.235847611
2025-02-27,510.000000000,669.630561073,66.758843889,16.314102295,41.536473092,229.815280537,229.815280537,0.000000000,100.356296174,259.643703826,-0.237959177
2025-02-28,510.000000000,672.421764744,66.758843889,16.679470001,41.719156945,231.210882372,231.210882372,0.000000000,99.844522739,260.155477261,-0.240015738
