day_coordinate,cam_angle_deg,pitch_radius_mm,surface_x_mm,surface_y_mm,surface_radius_mm,pressure_angle_deg,pitch_curvature_radius_mm
22.052083333,21.750000000,52.904153881,41.176893799,18.814950513,45.271833912,16.089447149,72.911813101
22.178819444,21.875000000,52.937488627,41.166254654,18.921394458,45.306508257,16.119931057,72.784395870
22.305555556,22.000000000,52.970910737,41.155433559,19.027881206,45.341261282,16.150175889,72.658141605
22.432291667,22.125000000,53.004419847,41.144429881,19.134410595,45.376092594,16.180182231,72.533038808
22.559027778,22.250000000,53.038015596,41.133242984,19.240982463,45.411001801,16.209950672,72.409076112
22.685763889,22.375000000,53.071697619,41.121872235,19.347596640,45.445988512,16.239481803,72.286242276
22.812500000,22.500000000,53.105465553,41.110316999,19.454252954,45.481052338,16.268776211,72.164526186
22.939236111,22.625000000,53.139319036,41.098576643,19.560951228,45.516192889,16.297834487,72.043916855
23.065972222,22.750000000,53.173257704,41.086650526,19.667691364,45.551409803,16.326657814,71.926102039
23.192708333,22.875000000,53.207281199,41.074537965,19.774473631,45.586702847,16.355250052,71.810909646
23.319444444,23.000000000,53.241389168,41.062238328,19.881297913,45.622071667,16.383612280,71.696756406
23.446180556,23.125000000,53.275581257,41.049750988,19.988164016,45.657515887,16.411745076,71.583632360
23.572916667,23.250000000,53.309857112,41.037075320,20.095071746,45.693035128,16.439649017,71.471527661
23.699652778,23.375000000,53.344216381,41.024210697,20.202020902,45.728629017,16.467324679,71.360432566
23.826388889,23.500000000,53.378658708,41.011156495,20.309011281,45.764297179,16.494772641,71.250337439
23.953125000,23.625000000,53.413183742,40.997912090,20.416042674,45.800039238,16.521993482,71.141232747
24.079861111,23.750000000,53.447791128,40.984476861,20.523114842,45.835854812,16.548987571,71.032632312
24.206597222,23.875000000,53.482480511,40.970850196,20.630227460,45.871743491,16.575754723,70.924730213
24.333333333,24.000000000,53.517251536,40.957031474,20.737380300,45.907704896,16.602295448,70.817798420
24.460069444,24.125000000,53.552103846,40.943020068,20.844573136,45.943738654,16.628610330,70.711827686
24.586805556,24.250000000,53.587037087,40.928815356,20.951805741,45.979844392,16.654699950,70.606808863
24.713541667,24.375000000,53.622050901,40.914416715,21.059077880,46.016021735,16.680564891,70.502732903
24.840277778,24.500000000,53.657144933,40.899823523,21.166389318,46.052270313,16.706205737,70.399590853
24.967013889,24.625000000,53.692318828,40.885035156,21.273739814,46.088589753,16.731623069,70.297373857
25.093750000,24.750000000,53.727572229,40.870051007,21.381129026,46.124979651,16.756816768,70.194739516
25.220486111,24.875000000,53.762904777,40.854870488,21.488556457,46.161439549,16.781785644,70.092559578
25.347222222,25.000000000,53.798316109,40.839492976,21.596021842,46.197969067,16.806530201,69.991296853
25.473958333,25.125000000,53.833805864,40.823917848,21.703524923,46.234567831,16.831051030,69.890942585
25.600694444,25.250000000,53.869373682,40.808144482,21.811065438,46.271235466,16.855348722,69.791488114
25.727430556,25.375000000,53.905019199,40.792172255,21.918643120,46.307971598,16.879423869,69.692924869
25.854166667,25.500000000,53.940742055,40.776000548,22.026257699,46.344775854,16.903277061,69.595244376
25.980902778,25.625000000,53.976541888,40.759628740,22.133908899,46.381647860,16.926908889,69.498438247
26.107638889,25.750000000,54.012418338,40.743056150,22.241596854,46.418587388,16.950322912,69.407270382
26.234375000,25.875000000,54.048371058,40.726282057,22.349321997,46.455594323,16.973524878,69.317756493
26.361111111,26.000000000,54.084399705,40.709305853,22.457084058,46.492668319,16.996515440,69.229038423
26.487847222,26.125000000,54.120503935,40.692126932,22.564882748,46.529809023,17.019295161,69.141108928
26.614583333,26.250000000,54.156683405,40.674744689,22.672717777,46.567016083,17.041864601,69.053960839
26.741319444,26.375000000,54.192937773,40.657158518,22.780588850,46.604289149,17.064224322,68.967587060
26.868055556,26.500000000,54.229266695,40.639367816,22.888495665,46.641627869,17.086374885,68.881980567
26.994791667,26.625000000,54.265669828,40.621371979,22.996437921,46.679031894,17.108316849,68.797134405
27.121527778,26.750000000,54.302146828,40.603170461,23.104414980,46.716500758,17.130048385,68.709730695
27.248263889,26.875000000,54.338697342,40.584762718,23.212426143,46.754033968,17.151567262,68.622963286
